Playlist-ID,Title,Language,Label,isTruthWorthy
37i9dQZF1DXdPec7aLTmlC,Happy Hits!,english,happy,1
6SXETbax9zDozDMbNPIcCc,Happy Birthday to you original,english,happy,1
37i9dQZF1DWSf2RDTDayIx,Happy Beats,english,happy,1
37i9dQZF1DX2x1COalpsUi,Happy Vibes Tamil,english,happy,1
37i9dQZF1DX9u7XXOp0l5L,Happy Tunes,english,happy,1
6A8WG11y1wfsFXlCOPNNke, Happy Birthday Playlist 2021 (The Best FeelGood  B-Day Playlist),english,happy,1
7HJyswj4Dzlq3csNoTtdK1,happy asmara hits 2021,english,happy,1
37i9dQZF1DWZKuerrwoAGz,Happy Favorites,english,happy,1
37i9dQZF1DWYtQSOiZF6hj,Happy Birthday,english,happy,1
37i9dQZF1DWVOMXLzSabIM,Happy Throwbacks,english,happy,1
37i9dQZF1DX0UrRvztWcAU,Wake Up Happy,english,happy,1
7s09coXLGbofhNrwSusr4G,Happy Songs 2021 - Good Vibes and Upbeat Music for a Good Mood 😊,english,happy,1
5maTxNYkbtZkKbnmXarjA8,happy,english,happy,1
37i9dQZF1DWSkMjlBZAZ07,Happy Folk,english,happy,1
37i9dQZF1DX39t8KGTcoSG,Pop Rising Vietnam,english,happy,1
7oWxffRQiBGqXegOYncD0e,Happy Hardcore 90s/00s,english,happy,1
37i9dQZF1DX1H4LbvY4OJi,Happy Pop,english,happy,1
0fEA4shGDHSwbGbMKXCtJ2,HAPPY,english,happy,1
37i9dQZF1DX1WSnLRtI26o,Happy Drive,english,happy,1
5yI34GDYLxUxfSrpshdNVE,happy songs to scream the lyrics to,english,happy,1
