Playlist-ID,Title,Language,Label,isTruthWorthy
0uDqCZfpysJ1G7PPnKpDST,Nhạc Việt Nhẹ Nhàng,vietnamese,calm,1
3FvpYKueKfwMVftdUxh7gK,Nhạc Việt nhẹ nhàng Tâm Trạng:))..☺️💔,vietnamese,calm,1
3tK9MCUIya89PgBowL8AzM,Việt Acoustic Guitar Vol.01,vietnamese,calm,1
3zgBRDWrstcdOoQQnHl5Z7,Nhạc Việt nhẹ nhàng chill chill,vietnamese,calm,1
0ir6b9mE5rQ3HyFF070Byq,List nhạc Việt nhẹ nhàng ,vietnamese,calm,1
52g2hXtJuA04245MvHybTb,Nhạc Việt nhẹ nhàng,vietnamese,calm,1
5gVfoe1PFnxl4EUCePhq3q,Indie Việt Nam,vietnamese,calm,1
2tv5sgOtdUGtGZoG5ZXozp,Nhạc việt nghe nhẹ nhàng,vietnamese,calm,1
2De2VSFfS4uSa15jtOr06H,Một chút nhẹ nhàng,vietnamese,calm,1
2aN2N5vjyUfpZLOdUkzU2c,Nhạc Việt Nhẹ Nhàng,vietnamese,calm,1
6XBx2y8agxidYGNpyvA1gO,Nhạc việt nhẹ nhàng,vietnamese,calm,1
0wNOMK7AgEWfEuJfZRn00l,Hòa Tấu Việt Nam,vietnamese,calm,1
2UxudtBXbqqRxJaASNIMRM,Nhạc Việt Trang nghe 🎧,vietnamese,calm,1
7HMwZt7s6QOq2ikmw7axoM,Vân nhạc Việt nhẹ nhàng,vietnamese,calm,1
3rBp2X0HHJvx9TS3MTi6cj,Nhạc Việt nhẹ nhàng,vietnamese,calm,1
7yHHVhpFYZtWyC9ocUvfsQ,List nhạc việt nhẹ nhàng,vietnamese,calm,1
01VI98Ul54ONFUYC6gptSZ,Nhạc Việt nhẹ nhàng,vietnamese,calm,1
